# cum_return=0.116767	ann_return=0.174349	sharpe=0.757575	max_dd=0.123253	n_days=189	daily_mean=0.000692	daily_std=0.014497
# daily_portfolio_pnl
date	equity	daily_pnl_dollar
2025-12-18	9428.9500	28.3200
2025-12-19	9480.8800	51.9300
2025-12-22	9639.6650	158.7850
2025-12-23	9687.6200	47.9550
2025-12-24	9648.7600	-38.8600
2025-12-26	9680.4200	31.6600
2025-12-29	9690.3600	9.9400
2025-12-30	9771.4900	81.1300
2025-12-31	9765.2900	-6.2000
2026-01-02	9632.1950	-133.0950
2026-01-05	9585.3400	-46.8550
2026-01-06	9745.2850	159.9450
2026-01-07	9526.0350	-219.2500
2026-01-08	9586.3450	60.3100
2026-01-09	9340.0850	-246.2600
2026-01-12	9351.1750	11.0900
2026-01-13	9004.0600	-347.1150
2026-01-14	8898.7050	-105.3550
2026-01-15	8997.3700	98.6650
2026-01-16	9364.9000	367.5300
2026-01-20	9345.9000	-19.0000
2026-01-21	9048.4950	-297.4050
2026-01-22	9227.0150	178.5200
2026-01-23	9787.1100	560.0950
2026-01-26	9887.7550	100.6450
2026-01-27	10229.1900	341.4350
2026-01-28	10284.2100	55.0200
2026-01-29	10198.4550	-85.7550
2026-01-30	10122.4300	-76.0250
2026-02-02	9760.5300	-361.9000
2026-02-03	9782.4200	21.8900
2026-02-04	9909.4350	127.0150
2026-02-05	9889.5900	-19.8450
2026-02-06	9894.6450	5.0550
2026-02-09	9984.2800	89.6350
2026-02-10	10224.0600	239.7800
2026-02-11	10281.0250	56.9650
2026-02-12	10508.6600	227.6350
2026-02-13	10597.9400	89.2800
2026-02-17	10668.7700	70.8300
2026-02-18	10776.0350	107.2650
2026-02-19	11025.6000	249.5650
2026-02-20	11125.9550	100.3550
2026-02-23	11067.2700	-58.6850
2026-02-24	10981.4400	-85.8300
2026-02-25	11000.5550	19.1150
2026-02-26	11077.3650	76.8100
2026-02-27	11131.7400	54.3750
2026-03-02	11235.4950	103.7550
2026-03-03	11365.4300	129.9350
2026-03-04	11465.3300	99.9000
2026-03-05	11533.7650	68.4350
2026-03-06	11601.7700	68.0050
2026-03-09	11536.5650	-65.2050
2026-03-10	11430.5450	-106.0200
2026-03-11	11491.5600	61.0150
2026-03-12	11568.6000	77.0400
2026-03-13	11489.8600	-78.7400
2026-03-16	11572.9950	83.1350
2026-03-17	11670.9000	97.9050
2026-03-18	11615.1950	-55.7050
2026-03-19	11522.2200	-92.9750
2026-03-20	11568.0350	45.8150
2026-03-23	11491.1200	-76.9150
2026-03-24	11490.9500	-0.1700
2026-03-25	11317.9650	-172.9850
2026-03-26	11193.6750	-124.2900
2026-03-27	11148.3250	-45.3500
2026-03-30	11272.7050	124.3800
2026-03-31	11167.6750	-105.0300
