# cum_return=0.169881	ann_return=0.222610	sharpe=1.416927	max_dd=0.067393	n_days=189	daily_mean=0.000883	daily_std=0.009897
# daily_portfolio_pnl
date	equity	daily_pnl_dollar
2025-09-19	11770.7250	-41.9550
2025-09-22	11739.2050	-31.5200
2025-09-23	11664.4850	-74.7200
2025-09-24	11534.0450	-130.4400
2025-09-25	11211.3650	-322.6800
2025-09-26	11112.4850	-98.8800
2025-09-29	11228.4600	115.9750
2025-09-30	11328.1050	99.6450
2025-10-01	11232.4700	-95.6350
2025-10-02	11183.4250	-49.0450
2025-10-03	11192.9400	9.5150
2025-10-06	11450.1950	257.2550
2025-10-07	11383.6450	-66.5500
2025-10-08	11493.3950	109.7500
2025-10-09	11520.1350	26.7400
2025-10-10	11463.9350	-56.2000
2025-10-13	11568.0150	104.0800
2025-10-14	11575.5950	7.5800
2025-10-15	11559.2650	-16.3300
2025-10-16	11584.6300	25.3650
2025-10-17	11524.4400	-60.1900
2025-10-20	11428.1000	-96.3400
2025-10-21	11400.9600	-27.1400
2025-10-22	11493.9900	93.0300
2025-10-23	11467.5700	-26.4200
2025-10-24	11541.6600	74.0900
2025-10-27	11516.3700	-25.2900
2025-10-28	11449.0200	-67.3500
2025-10-29	11527.9700	78.9500
2025-10-30	11410.9300	-117.0400
2025-10-31	11465.5600	54.6300
2025-11-03	11573.4900	107.9300
2025-11-04	11571.0900	-2.4000
2025-11-05	11677.2600	106.1700
2025-11-06	11631.5300	-45.7300
2025-11-07	11527.3100	-104.2200
2025-11-10	11648.2500	120.9400
2025-11-11	11515.7200	-132.5300
2025-11-12	11606.0200	90.3000
2025-11-13	11610.7600	4.7400
2025-11-14	11653.4400	42.6800
2025-11-17	11716.7200	63.2800
2025-11-18	11643.0700	-73.6500
2025-11-19	11574.8000	-68.2700
2025-11-20	11524.9900	-49.8100
2025-11-21	11419.2800	-105.7100
2025-11-24	11465.6100	46.3300
2025-11-25	11463.8700	-1.7400
2025-11-26	11477.2800	13.4100
2025-11-28	11259.2700	-218.0100
2025-12-01	11280.5700	21.3000
2025-12-02	11074.9800	-205.5900
2025-12-03	11052.1300	-22.8500
2025-12-04	11293.7800	241.6500
2025-12-05	11314.4300	20.6500
2025-12-08	11405.1300	90.7000
2025-12-09	11407.4300	2.3000
2025-12-10	11536.3900	128.9600
2025-12-11	11578.4650	42.0750
2025-12-12	11557.6200	-20.8450
2025-12-15	11593.0800	35.4600
2025-12-16	11592.7400	-0.3400
2025-12-17	11623.3900	30.6500
2025-12-18	11726.0800	102.6900
2025-12-19	11796.0700	69.9900
2025-12-22	11906.9000	110.8300
2025-12-23	11950.9200	44.0200
2025-12-24	11978.2600	27.3400
2025-12-26	11967.8100	-10.4500
2025-12-29	11929.5150	-38.2950
2025-12-30	11908.5850	-20.9300
2025-12-31	11894.3050	-14.2800
2026-01-02	11836.0750	-58.2300
2026-01-05	11910.9850	74.9100
2026-01-06	12195.0250	284.0400
2026-01-07	12059.4150	-135.6100
2026-01-08	12120.0600	60.6450
2026-01-09	11852.3200	-267.7400
2026-01-12	11887.7000	35.3800
2026-01-13	11722.2100	-165.4900
2026-01-14	11605.9700	-116.2400
2026-01-15	11747.7700	141.8000
2026-01-16	11880.4800	132.7100
2026-01-20	11764.3100	-116.1700
2026-01-21	11542.0700	-222.2400
2026-01-22	11599.2400	57.1700
2026-01-23	12093.1000	493.8600
2026-01-26	12179.1700	86.0700
2026-01-27	12155.9850	-23.1850
2026-01-28	11929.3650	-226.6200
2026-01-29	11950.2950	20.9300
2026-01-30	11959.4750	9.1800
2026-02-02	11704.7850	-254.6900
2026-02-03	11601.1250	-103.6600
2026-02-04	11427.7700	-173.3550
2026-02-05	11373.1650	-54.6050
2026-02-06	11394.3600	21.1950
2026-02-09	11502.6600	108.3000
2026-02-10	11591.3350	88.6750
2026-02-11	11636.2650	44.9300
2026-02-12	11806.3600	170.0950
2026-02-13	11795.8750	-10.4850
2026-02-17	11748.4650	-47.4100
2026-02-18	11861.8900	113.4250
2026-02-19	11963.4350	101.5450
2026-02-20	12013.4050	49.9700
2026-02-23	11989.3750	-24.0300
2026-02-24	11839.9850	-149.3900
2026-02-25	11866.4850	26.5000
2026-02-26	11799.8300	-66.6550
2026-02-27	11857.1750	57.3450
2026-03-02	11877.3200	20.1450
2026-03-03	11873.2400	-4.0800
2026-03-04	11824.3250	-48.9150
2026-03-05	11911.1900	86.8650
2026-03-06	11909.0500	-2.1400
2026-03-09	11902.7950	-6.2550
2026-03-10	11868.1900	-34.6050
2026-03-11	11855.3200	-12.8700
2026-03-12	11902.0600	46.7400
2026-03-13	11880.0300	-22.0300
2026-03-16	11934.7650	54.7350
2026-03-17	12033.3100	98.5450
2026-03-18	11932.0950	-101.2150
2026-03-19	11850.1950	-81.9000
2026-03-20	11863.0800	12.8850
2026-03-23	11892.2050	29.1250
2026-03-24	11812.5600	-79.6450
2026-03-25	11722.0950	-90.4650
2026-03-26	11622.6950	-99.4000
2026-03-27	11612.8800	-9.8150
2026-03-30	11675.5150	62.6350
2026-03-31	11698.8100	23.2950
